PRODUCT NAME,CATEGORY,Variant SKU,prod code,HSN CODE,GST%,ttl,MRP,DISCOUNT,SELLING RATE EXCLUDING GST,IMAGE-1,IMAGE-2,IMAGE-3,IMAGE-4,IMAGE-5,IMAGE-6,IMAGE-7,IMAGE-8,IMAGE-9,IMAGE-10,,,,,
2189 Stainless Steel Expandable Kitchen Sink Dish Drainer,"Kitchen Storage, Container & Rack",2189_Adjustable_SS_Drain_Rack,2189,732393,12%,466,500,0,446,https://cdn.shopify.com/s/files/1/1916/9825/products/3f575524-ce72-4c02-b3c1-bccbf2482399.jpg?v=1610075392,https://cdn.shopify.com/s/files/1/1916/9825/products/71qpkrav-mL.jpg?v=1610075394,https://cdn.shopify.com/s/files/1/1916/9825/products/71siH00wHeL.jpg?v=1610075396,https://cdn.shopify.com/s/files/1/1916/9825/products/61goLpKcvgL.jpg?v=1610075397,https://cdn.shopify.com/s/files/1/1916/9825/products/61ULLnEtD_L.jpg?v=1610075399,https://cdn.shopify.com/s/files/1/1916/9825/products/71rTzHdSLPL.jpg?v=1610075401,,,,,,,,,
"2197 Manual Food Chopper, Compact & Powerful Hand Held Vegetable Chopper(900ml)",Kitchen Tools,2197_2in1_Jumbo_Chopper_900Ml,2197,392410,18%,289,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/11111_8462bdd0-2dad-4520-89d1-a872f912c7e5.jpg?v=1632834830,https://cdn.shopify.com/s/files/1/1916/9825/products/257707.jpg?v=1632834810,https://cdn.shopify.com/s/files/1/1916/9825/products/257704.jpg?v=1632834810,https://cdn.shopify.com/s/files/1/1916/9825/products/257705.jpg?v=1632834810,https://cdn.shopify.com/s/files/1/1916/9825/products/257703.jpg?v=1632834810,https://cdn.shopify.com/s/files/1/1916/9825/products/257710.jpg?v=1632834810,https://cdn.shopify.com/s/files/1/1916/9825/products/257708.jpg?v=1632834810,https://cdn.shopify.com/s/files/1/1916/9825/products/257702.jpg?v=1632834810,,,,,,,
2207 Non Stick Steel Baking Tray,Kitchen,2207_Steel_Baking_Tray_Blk,2207,392410,18%,264,300,5,241,https://cdn.shopify.com/s/files/1/1916/9825/products/165146514F6FF.jpg?v=1611889208,https://cdn.shopify.com/s/files/1/1916/9825/products/61GylGw1zvL._SL1001.jpg?v=1611889210,https://cdn.shopify.com/s/files/1/1916/9825/products/30CM.jpg?v=1611889212,https://cdn.shopify.com/s/files/1/1916/9825/products/31jJ8ltTVbL.jpg?v=1611889214,https://cdn.shopify.com/s/files/1/1916/9825/products/619iEm2hYFL._SL1000.jpg?v=1611889215,https://cdn.shopify.com/s/files/1/1916/9825/products/71OtztGcjUL._SL1476.jpg?v=1611889217,https://cdn.shopify.com/s/files/1/1916/9825/products/71ZDSrCEDNL._SL1500.jpg?v=1611889219,https://cdn.shopify.com/s/files/1/1916/9825/products/41TsYkYivKL.jpg?v=1611889220,,,,,,,
2208 Steel Non-Stick Round Plate Cake Pizza Tray Baking Mould,Kitchen,2208_Steel_Pizza_Tray,2208,732393,12%,277,300,0,267,https://cdn.shopify.com/s/files/1/1916/9825/products/2208.jpg?v=1611889222,https://cdn.shopify.com/s/files/1/1916/9825/products/61miQmIaQiL._SL1000.jpg?v=1611889224,https://cdn.shopify.com/s/files/1/1916/9825/products/51YX9FC6CpL._SL1000.jpg?v=1611889225,https://cdn.shopify.com/s/files/1/1916/9825/products/51Pn6ZgAscL.jpg?v=1611889227,https://cdn.shopify.com/s/files/1/1916/9825/products/71clMyyEG_L._SL1000.jpg?v=1611889229,https://cdn.shopify.com/s/files/1/1916/9825/products/71Oxlnig6XL._SL1000.jpg?v=1611889231,,,,,,,,,
"2240 Stainless Steel Kitchen Tool Set (Butcher Knife, Standard Knife, Peeler and Kitchen Scissor) - 4 Pcs",Kitchen,2240_4Pc_Kitchen_Tool_Set,2240,732393,12%,287,300,0,267,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE2240.jpg?v=1613085880,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-06at1.49.30PM_1.jpg?v=1613085881,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-06at1.49.31PM_1.jpg?v=1613085883,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-06at1.49.31PM_2.jpg?v=1613085885,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-06at1.49.31PM.jpg?v=1613085886,https://cdn.shopify.com/s/files/1/1916/9825/products/de606bd6-deee-4063-8745-702f4535125f.jpg?v=1613085889,,,,,,,,,
2241 Multipurpose 12 in 1 Vegetable and Fruit Chopper Cutter Grater Slicer,Kitchen,2241_12In1_Multi_Cutter,2241,392410,18%,445,500,10,401,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE224101.jpg?v=1613085890,https://cdn.shopify.com/s/files/1/1916/9825/products/1_1.jpg?v=1613085892,https://cdn.shopify.com/s/files/1/1916/9825/products/1_2.jpg?v=1613085894,https://cdn.shopify.com/s/files/1/1916/9825/products/1_3.jpg?v=1613085896,https://cdn.shopify.com/s/files/1/1916/9825/products/1_4.jpg?v=1613085898,https://cdn.shopify.com/s/files/1/1916/9825/products/1_5.jpg?v=1613085899,https://cdn.shopify.com/s/files/1/1916/9825/products/1_6.jpg?v=1613085901,https://cdn.shopify.com/s/files/1/1916/9825/products/1_7.jpg?v=1613085903,https://cdn.shopify.com/s/files/1/1916/9825/products/118774c8-c59a-422a-bf96-416b5ea8140a.jpg?v=1613085905,https://cdn.shopify.com/s/files/1/1916/9825/products/edea0fcc-d4c6-4c01-bc41-51668d51662e.jpg?v=1613085906,,,,,
2276 Insulated Water Jug 7 Litres (Multicolour),"Kitchen Storage, Container & Rack",2276_Insulated_Jug_7Ltr,2276,392410,18%,741,800,0,678,https://cdn.shopify.com/s/files/1/1916/9825/products/2276SKUCODE.jpg?v=1614288585,https://cdn.shopify.com/s/files/1/1916/9825/products/3_02abe427-dfd7-489a-ad0e-1e2f15c0cde7.jpg?v=1616117776,https://cdn.shopify.com/s/files/1/1916/9825/products/6158bc2f-b7f9-499f-9022-299245d68891.jpg?v=1615955373,https://cdn.shopify.com/s/files/1/1916/9825/products/1_4a9d3467-4126-479c-91d6-c1bb6d2020c1.jpg?v=1615955373,https://cdn.shopify.com/s/files/1/1916/9825/products/2_87e5e58f-9558-41ba-bac4-45b9129bd140.jpg?v=1615955373,,,,,,,,,,
2278 Lemon Squeezer Press with Deep Bowl (Multicolour),Kitchen,2278_Aluminium_Lemon_Squeez,2278,761510,12%,361,400,0,357,https://cdn.shopify.com/s/files/1/1916/9825/products/2278SKUCODE.jpg?v=1614288596,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-25at12.03.57PM.jpg?v=1614288598,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-25at12.03.57PM_1.jpg?v=1614288600,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-02-25at12.03.57PM_2.jpg?v=1614288602,https://cdn.shopify.com/s/files/1/1916/9825/products/3_288a0fd1-6062-4b4b-9f5e-19f56f54fa71.jpg?v=1614288604,https://cdn.shopify.com/s/files/1/1916/9825/products/2_53da0564-a051-4d2c-83f3-f06ec6649c7d.jpg?v=1614288606,,,,,,,,,
2280 Food Covers Mesh Net Kitchen Umbrella Practical Home Using Food Cover (Multicolour),Kitchen,2280_Umbrella_Food_Cover,2280,950300,18%,257,300,10,228,https://cdn.shopify.com/s/files/1/1916/9825/products/228001.jpg?v=1630602565,https://cdn.shopify.com/s/files/1/1916/9825/products/5ef96d2692dcf68f63d4d318-large.jpg?v=1630602567,https://cdn.shopify.com/s/files/1/1916/9825/products/5f7a9966e20ad61da7549a33-3-large.jpg?v=1630602569,https://cdn.shopify.com/s/files/1/1916/9825/products/5ef96d2692dcf68f63d4d318-4-large.jpg?v=1630602572,https://cdn.shopify.com/s/files/1/1916/9825/products/5ef96d2692dcf68f63d4d318-2-large.jpg?v=1630602576,https://cdn.shopify.com/s/files/1/1916/9825/products/60b508654ef6a762cc592e3b-5-large.jpg?v=1630602578,https://cdn.shopify.com/s/files/1/1916/9825/products/5f7a9966e20ad61da7549a33-4-large.jpg?v=1630602581,https://cdn.shopify.com/s/files/1/1916/9825/products/228002.jpg?v=1630602585,,,,,,,
2281 Stainless Steel Garlic Presser /Crusher (Multicolour),Kitchen,2281_Round_Garlic_Press,2281,732393,12%,279,300,0,267,https://cdn.shopify.com/s/files/1/1916/9825/products/2281.SKUCODE.jpg?v=1616117778,https://cdn.shopify.com/s/files/1/1916/9825/products/22811.jpg?v=1616117780,https://cdn.shopify.com/s/files/1/1916/9825/products/22814.jpg?v=1616117782,https://cdn.shopify.com/s/files/1/1916/9825/products/2281_1.jpg?v=1616117784,https://cdn.shopify.com/s/files/1/1916/9825/products/22818.jpg?v=1616117786,https://cdn.shopify.com/s/files/1/1916/9825/products/22813.jpg?v=1616117788,https://cdn.shopify.com/s/files/1/1916/9825/products/22815.jpg?v=1616117790,https://cdn.shopify.com/s/files/1/1916/9825/products/22817.jpg?v=1616117792,https://cdn.shopify.com/s/files/1/1916/9825/products/22812.jpg?v=1616117794,https://cdn.shopify.com/s/files/1/1916/9825/products/22816.jpg?v=1616117796,,,,,
2282 Portable Hand Crank Air Blower Fan for Charcoal Grill BBQ,Kitchen,2282_Bbq_Air_Blower,2282,392410,18%,281,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/2282SKUCODE.jpg?v=1614900220,https://cdn.shopify.com/s/files/1/1916/9825/products/5d81c27a4c46f90babb3fa31-5-large.jpg?v=1614900222,https://cdn.shopify.com/s/files/1/1916/9825/products/61m33X3ZrhL._SL1024.jpg?v=1614900224,https://cdn.shopify.com/s/files/1/1916/9825/products/5da93840e615a9002f6d6b4e-6-large.jpg?v=1614900226,https://cdn.shopify.com/s/files/1/1916/9825/products/2700a76c-43b5-417d-b81c-00cb4b550498.jpg?v=1614900228,https://cdn.shopify.com/s/files/1/1916/9825/products/5da93840e615a9002f6d6b4e-large.jpg?v=1614900230,,,,,,,,,
2294 Stainless Steel Vegetable Cutter Chopper For Daily Use (Chilly Cutter),Kitchen,2294_SS_Chilly_Cutter,2294,732393,12%,254,300,0,268,https://cdn.shopify.com/s/files/1/1916/9825/products/2294.jpg?v=1616712191,https://cdn.shopify.com/s/files/1/1916/9825/products/41CLvOKw7EL.jpg?v=1616712193,https://cdn.shopify.com/s/files/1/1916/9825/products/61JfRqyrnAL._SL1500.jpg?v=1616712195,https://cdn.shopify.com/s/files/1/1916/9825/products/61-U2rzfMlL._SL1394.jpg?v=1616712196,https://cdn.shopify.com/s/files/1/1916/9825/products/61vJBpKu4mL._SL1335.jpg?v=1616712198,https://cdn.shopify.com/s/files/1/1916/9825/products/71I64kZhSkL._SL1500.jpg?v=1616712200,https://cdn.shopify.com/s/files/1/1916/9825/products/6b0e9148-a97c-4582-9b08-bab2debad400.jpg?v=1616712201,,,,,,,,
2296 Designer Tableware Dinner Set (Pack of 32),Kitchen,2296_Premium_Tableware_32Pc,2296,392410,18%,903,1500,35,826,https://cdn.shopify.com/s/files/1/1916/9825/products/2296.jpg?v=1616712214,https://cdn.shopify.com/s/files/1/1916/9825/products/02_d2c3c18f-a060-4a14-b7cf-a296408e8e4c.jpg?v=1616712216,https://cdn.shopify.com/s/files/1/1916/9825/products/03_b9f00053-1c45-4f6f-b914-af297976a308.jpg?v=1616712217,https://cdn.shopify.com/s/files/1/1916/9825/products/04_af84ecd2-2b9b-465c-bb59-22055f6f86bf.jpg?v=1616712219,https://cdn.shopify.com/s/files/1/1916/9825/products/05_ba95c118-528f-4d96-848c-0c69e58943a5.jpg?v=1616712221,https://cdn.shopify.com/s/files/1/1916/9825/products/06_25b6bc8d-efc4-4465-99c9-7dbdbf20ae0b.jpg?v=1616712223,https://cdn.shopify.com/s/files/1/1916/9825/products/09.jpg?v=1616712225,https://cdn.shopify.com/s/files/1/1916/9825/products/10_2a049963-b85c-4f17-bf25-c466063cb0d9.jpg?v=1616712227,https://cdn.shopify.com/s/files/1/1916/9825/products/www.jpg?v=1616712228,,,,,,
2327 15 in 1 Stainless Steel Kitchen Press with Different Parts,Kitchen Tools,2327_Lock_Kitch_Press_15Pc,2327,392321,18%,423,500,5,402,https://cdn.shopify.com/s/files/1/1916/9825/products/02_4b043d84-e812-48d1-995f-24b14fd79cda.jpg?v=1634128427,https://cdn.shopify.com/s/files/1/1916/9825/products/03_30cafd43-68fb-49b6-a605-4b236eb4980b.jpg?v=1634128427,https://cdn.shopify.com/s/files/1/1916/9825/products/04_eb34d0a0-3b5d-4c3c-968f-899f7440b3d3.jpg?v=1634128427,https://cdn.shopify.com/s/files/1/1916/9825/products/05_17a78288-773d-41b0-a390-955c757f45c1.jpg?v=1634128427,https://cdn.shopify.com/s/files/1/1916/9825/products/06_3f343270-d6df-486b-a667-83d767eeed21.jpg?v=1634128427,https://cdn.shopify.com/s/files/1/1916/9825/products/07_40cb92fb-2246-44bd-80fe-a5cda6484ab7.jpg?v=1634128427,,,,,,,,,
2338 Muffin Cupcake Mould Bakeware Pan Tray Mould Maker 24 Slot Round Shape,Kitchen,2338_24Cavity_Muffin_Tray,2338,73239990,18%,354,400,5,322,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_1734f36c-0568-4c5c-ab1b-4d9e2a1403dd.jpg?v=1619126400,https://cdn.shopify.com/s/files/1/1916/9825/products/5fd09f55decc207ec60b8356-5-large.jpg?v=1619126402,https://cdn.shopify.com/s/files/1/1916/9825/products/5fd09f55decc207ec60b8356-3-large.jpg?v=1619126404,https://cdn.shopify.com/s/files/1/1916/9825/products/5fd09f55decc207ec60b8356-4-large.jpg?v=1619126407,https://cdn.shopify.com/s/files/1/1916/9825/products/2105-6966-Wilton-Perfect-Results-Premium-Non-Stick-Bakeware-Mega-Muffin-and-Cupcake-Baking-Pan-24-Cup-M.jpg?v=1619126409,,,,,,,,,,
2339 Stainless Steel Deep Fry /Mesh Strainer,Kitchen Tools,2339_SS_Square_Skim_Fry,2339,82159900,18%,261,300,5,241,https://cdn.shopify.com/s/files/1/1916/9825/products/2339.jpg?v=1619126411,https://cdn.shopify.com/s/files/1/1916/9825/products/71LvFAzXQ8L._AC_SL1000.jpg?v=1619126413,https://cdn.shopify.com/s/files/1/1916/9825/products/61Lw44Y0d2L._AC_SL1000.jpg?v=1619126415,https://cdn.shopify.com/s/files/1/1916/9825/products/H05242750d10e43e39417c65b09062abf7.jpg?v=1619126417,https://cdn.shopify.com/s/files/1/1916/9825/products/H8199f54270234502b141b5a5adeaaa5dE.jpg?v=1619126419,https://cdn.shopify.com/s/files/1/1916/9825/products/Hed064097d0834638a806b518542f8df1j.jpg?v=1619126421,https://cdn.shopify.com/s/files/1/1916/9825/products/6c8caa9a-01dd-4429-846f-17a7f68d6f41.jpg?v=1619126422,,,,,,,,
2340 Multi Purpose Unbreakable Drinking Glass (Set of 6 Pieces) (300ml),Kitchen,2340_Magic_Glass_6pc_300ml,2340,392410,18%,271,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_6326d6c4-8987-43cb-905e-c86e0691d8e0.jpg?v=1619126425,https://cdn.shopify.com/s/files/1/1916/9825/products/1_2_0167f19d-1bb9-4227-b163-dd57b7694855.jpg?v=1619126427,https://cdn.shopify.com/s/files/1/1916/9825/products/1_5_5d654b11-befb-4d1c-a263-0b94a4555bbf.jpg?v=1619126429,https://cdn.shopify.com/s/files/1/1916/9825/products/1_4_24748294-b999-461a-b161-d80359144240.jpg?v=1619126431,https://cdn.shopify.com/s/files/1/1916/9825/products/1_6_58dbd5d5-4cdb-4a0c-ba27-8c1d06c26355.jpg?v=1619126432,https://cdn.shopify.com/s/files/1/1916/9825/products/1_3_71cf9695-3ea0-4211-9e54-93d351e5925a.jpg?v=1619126434,https://cdn.shopify.com/s/files/1/1916/9825/products/8_03fef741-c5ee-46cc-8f68-cf5a719afa68.jpg?v=1619126436,,,,,,,,
2379 Multiple Shape Metal Moulds for Baking Non-Stick Cake Tins,Kitchen,2379_Mini_Combo_Cake_Mould,2379,391000,18%,485,600,10,457,https://cdn.shopify.com/s/files/1/1916/9825/products/2379.jpg?v=1621546742,https://cdn.shopify.com/s/files/1/1916/9825/products/5deb01e6e6a7d20167df0c11-15-large.jpg?v=1621546744,https://cdn.shopify.com/s/files/1/1916/9825/products/5deb01e6e6a7d20167df0c11-17-large.jpg?v=1621546746,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-05-17at1.30.49PM.jpg?v=1621546748,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-05-17at12.09.11PM.jpg?v=1621546750,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-05-17at12.10.45PM.jpg?v=1621546751,https://cdn.shopify.com/s/files/1/1916/9825/products/5deb01e6e6a7d20167df0c11-12-large.jpg?v=1621546753,,,,,,,,
2382 Wall-Mounted Cereals Dispenser Press Grain Storage Tank,"Kitchen Storage, Container & Rack",2382_Wall_Mounted_Storage,2382,392410,18%,1239,2000,30,1186,https://cdn.shopify.com/s/files/1/1916/9825/products/01_5402ebf9-487c-406e-83f9-afec3400d88f.jpg?v=1621546781,https://cdn.shopify.com/s/files/1/1916/9825/products/04_790fbbe5-4909-4079-b2d7-ca01987c97a3.jpg?v=1621546783,https://cdn.shopify.com/s/files/1/1916/9825/products/61YC6y4g7pL._AC_SL1122.jpg?v=1621546785,https://cdn.shopify.com/s/files/1/1916/9825/products/1-5075-hariswarup-original-imafz3qtwaqgzxff.jpg?v=1621546789,https://cdn.shopify.com/s/files/1/1916/9825/products/03_88074331-a614-4139-b379-02d0bf55547e.jpg?v=1621546791,https://cdn.shopify.com/s/files/1/1916/9825/products/05_602ee8e9-3a9d-4d2d-a1d2-69479a0a6df6.jpg?v=1621546793,https://cdn.shopify.com/s/files/1/1916/9825/products/06_c2c6b4a6-1456-4c3d-8577-90e248a9aaa4.jpg?v=1621546794,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-05-19at5.07.49PM.jpg?v=1621546796,,,,,,,
2395 Non-Slip Wooden Bamboo Cutting Board with Antibacterial Surface,Kitchen,2395_Bamboo_Cutting_Board,2395,392410,18%,363,400,0,339,https://cdn.shopify.com/s/files/1/1916/9825/products/23951.jpg?v=1622733280,https://cdn.shopify.com/s/files/1/1916/9825/products/5eb58dc561d0ad715e854dc8-4-large.jpg?v=1622733282,https://cdn.shopify.com/s/files/1/1916/9825/products/5c6e664e5e35eb481a9007cd-large.jpg?v=1622733283,https://cdn.shopify.com/s/files/1/1916/9825/products/5eb58dc561d0ad715e854dc8-5-large.jpg?v=1622733285,https://cdn.shopify.com/s/files/1/1916/9825/products/60827477f36b28499a96f920-4-large.jpg?v=1622733287,https://cdn.shopify.com/s/files/1/1916/9825/products/5eb58dc561d0ad715e854dc8-2-large.jpg?v=1622733289,https://cdn.shopify.com/s/files/1/1916/9825/products/5eb58dc561d0ad715e854dc8-10-large.jpg?v=1622733291,https://cdn.shopify.com/s/files/1/1916/9825/products/5eb58dc561d0ad715e854dc8-13-large.jpg?v=1622733293,,,,,,,
2433 Veg Drill Vegetable Spiralizer Digging for Stuffed Vegetables,Kitchen,2433_Vegetable_Drill_Cutter,2433,392410,18%,281,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/243301.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243308.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243306.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243305.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243303.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243307.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243304.jpg?v=1632316189,https://cdn.shopify.com/s/files/1/1916/9825/products/243302.jpg?v=1632316189,,,,,,,
"2448 Air Tight Plastic Transparent Container Set (10000ml, 7000ml, 5000ml, 3000ml, 2000ml, 1000ml, 750ml, 500ml)","Kitchen Storage, Container & Rack",2448_8Pc_Floral_Container,2448,392410,18%,841,1000,10,762,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_f197b319-c6d2-4b75-a597-a8dc9ffd7cb8.jpg?v=1625755487,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-3_34d43c94-8654-480a-9ae4-ee09bd8d45ed.jpg?v=1625755489,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-07-02at2.22.09PM.jpg?v=1625755491,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-2_4cacc3da-92be-447e-9821-65bdc950f98f.jpg?v=1625755493,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-1_962627bc-fafe-401b-90f0-df0de30795b8.png?v=1625755497,,,,,,,,,,
2449 Nonstick Eggs Boiler Cookers Without Egg Shell,Kitchen,2449_6Pc_Egg_Cup_Cooker,2449,392410,18%,297,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/244901.jpg?v=1630602589,https://cdn.shopify.com/s/files/1/1916/9825/products/244904.jpg?v=1630602591,https://cdn.shopify.com/s/files/1/1916/9825/products/244906.jpg?v=1630602593,https://cdn.shopify.com/s/files/1/1916/9825/products/244903.jpg?v=1630602595,https://cdn.shopify.com/s/files/1/1916/9825/products/244905.jpg?v=1630602597,https://cdn.shopify.com/s/files/1/1916/9825/products/244902.jpg?v=1630602599,,,,,,,,,
2464 Wall Mounted Grain Storage Box Cereal Dispenser,"Kitchen Storage, Container & Rack",2464_3Pc_Wall_Cont_1100Ml,2464,392410,18%,615,700,5,563,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_a9a559bf-e3bb-46bf-b771-010c5f80cc7d.jpg?v=1626365429,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-2_0cbbefe5-e151-48b4-9f50-7bd9096e5ef9.jpg?v=1626365431,https://cdn.shopify.com/s/files/1/1916/9825/products/71mQHc2RA8L._SL1000.jpg?v=1626365433,https://cdn.shopify.com/s/files/1/1916/9825/products/71X-0a-gLtL._SL1000.jpg?v=1626365435,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-3_8875eafd-67de-493a-9185-5da700476fcb.jpg?v=1626365437,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-07-14at9.41.00AM.jpg?v=1626365439,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-1_e99a3536-2b1f-44f9-b5cf-fa46f2a9e49a.jpg?v=1626365441,https://cdn.shopify.com/s/files/1/1916/9825/products/0_1c45ee02-e793-4389-87cd-7097a8160873.jpg?v=1626365443,,,,,,,
2485 Portable USB Rechargeable Electric Chopper Fruit Vegetable Onion Chopper Garlic Chopper,Kitchen Tools,2485_Usb_Chooper_250Ml,2485,392410,18%,501,1000,45,466,https://cdn.shopify.com/s/files/1/1916/9825/products/2485.jpg?v=1632487865,https://cdn.shopify.com/s/files/1/1916/9825/products/04_bab10388-1b82-4246-93c9-4f4472cc4cbe.jpg?v=1632487865,https://cdn.shopify.com/s/files/1/1916/9825/products/02_026ab4e2-25b0-4e69-b2d8-798f2624be60.jpg?v=1632487865,https://cdn.shopify.com/s/files/1/1916/9825/products/03_28cebe41-a289-4414-8969-474a6c219616.jpg?v=1632487865,https://cdn.shopify.com/s/files/1/1916/9825/products/05_d19cfe8f-6460-4528-8397-853110186f6d.jpg?v=1632487861,https://cdn.shopify.com/s/files/1/1916/9825/products/06_d6cc4d57-af52-45cd-a8ab-4d755fc79618.jpg?v=1632488236,https://cdn.shopify.com/s/files/1/1916/9825/products/07_8508f10e-f0ab-4f71-a280-a0d85d6db9db.jpg?v=1632488236,https://cdn.shopify.com/s/files/1/1916/9825/products/08_c5501e42-ae59-4f82-83a0-764a9b237773.jpg?v=1632488236,,,,,,,
2488 Carbon Steel Oven Bakeware Baking Set,Kitchen Tools,2488_5Pc_Bakeware_Set,2488,732393,12%,967,2500,55,1004,https://cdn.shopify.com/s/files/1/1916/9825/products/248801.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248804.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248809.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248803.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248805.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248807.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248808.jpg?v=1632570790,https://cdn.shopify.com/s/files/1/1916/9825/products/248802.jpg?v=1632570790,,,,,,,
"2489 Plastic 13-in-1 Manual Vegetable Grater,Chipser and Slicer",Kitchen,2489_13In1_Nicer_Dicer,2489,392410,18%,463,500,0,423,https://cdn.shopify.com/s/files/1/1916/9825/products/01_4bc01c1f-f106-4890-a688-a237e1c5dc06.jpg?v=1634124889,https://cdn.shopify.com/s/files/1/1916/9825/products/04_35dc22f3-e8a3-4d37-86d9-4d7ede737dd2.jpg?v=1634124899,https://cdn.shopify.com/s/files/1/1916/9825/products/02_ca417ae1-e3d4-4cf2-8ff4-866ebb5ae983.jpg?v=1634124899,https://cdn.shopify.com/s/files/1/1916/9825/products/06_1a90e663-a69a-4ad9-9f7a-fde9f464fc4a.jpg?v=1634124899,https://cdn.shopify.com/s/files/1/1916/9825/products/07_e00775b3-c3be-4151-b1a8-316a89d3fc60.jpg?v=1634124899,https://cdn.shopify.com/s/files/1/1916/9825/products/05_5fb9df38-e083-4730-8b95-97faa0d9a820.jpg?v=1634124899,https://cdn.shopify.com/s/files/1/1916/9825/products/03_9dd22a41-2b66-42a8-a3aa-042e939e87de.jpg?v=1634124899,https://cdn.shopify.com/s/files/1/1916/9825/products/08_3e9e6f78-b173-42d2-89b0-e5d875c122c9.jpg?v=1634124891,,,,,,,
2523 Ice Cream Serving Spoon Scooper (Stainless Steel),Kitchen,2523_Cn_SS_Icecream_Scoop,2523,732393,12%,277,300,0,267,https://cdn.shopify.com/s/files/1/1916/9825/products/252304.jpg?v=1629392208,https://cdn.shopify.com/s/files/1/1916/9825/products/252303.jpg?v=1629392209,https://cdn.shopify.com/s/files/1/1916/9825/products/252302.jpg?v=1629392212,https://cdn.shopify.com/s/files/1/1916/9825/products/2523.jpg?v=1629392216,https://cdn.shopify.com/s/files/1/1916/9825/products/252301.jpg?v=1629392220,https://cdn.shopify.com/s/files/1/1916/9825/products/252305.jpg?v=1629392223,,,,,,,,,
2532 Spice Jar Easy Flow Storage  Each 6Pc Set Of 4,"Kitchen Storage, Container & Rack",2532_Spice_Jar_24Pcs_Set,2532,392410,18%,561,700,10,534,https://cdn.shopify.com/s/files/1/1916/9825/products/233201.jpg?v=1630602627,https://cdn.shopify.com/s/files/1/1916/9825/products/233202.jpg?v=1630602629,https://cdn.shopify.com/s/files/1/1916/9825/products/253112_2.jpg?v=1630602632,https://cdn.shopify.com/s/files/1/1916/9825/products/61R897vCUjL._SL1500_1_540d7373-0c40-4d34-89a9-39ca66b775ad.jpg?v=1630602634,https://cdn.shopify.com/s/files/1/1916/9825/products/253114_2.jpg?v=1630602637,https://cdn.shopify.com/s/files/1/1916/9825/products/233203.jpg?v=1630602642,,,,,,,,,
